,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,pop
85,0.192690887,0.15910631,0.182751536,0.169165819,0.123367217,0.147286159,0.160045054,0.140323546,0.120965432,0.131163368,0.128478251,0.135501767,0.11600689,0.124861159,0.129440127,0.120743431,0.131255486,0.12317055,0.123086719,0.111091645,0.123047967,0.109109878,0.114342621,0.121491543,0.112099383,0.114916963,SI
86,0.192786995,0.166004524,0.177033498,0.219138,0.146936449,0.15277565,0.129794999,0.136377149,0.137130738,0.1,0.128869327,0.133109082,0.110138221,0.12052568,0.128073863,0.105413341,0.115640397,0.1098711,0.124853231,0.109403168,0.115132867,0.128929459,0.123327561,0.102884373,0.128071886,0.120432916,SI
87,0.144868897,0.199854601,0.190566206,0.146832272,0.141527142,0.129511029,0.128053642,0.159368728,0.127597439,0.135134236,0.137358348,0.121166353,0.115561235,0.109457362,0.124164217,0.117448978,0.113875257,0.127686488,0.133203282,0.111643087,0.131587254,0.116413021,0.113184608,0.110741272,0.115256991,0.107720169,SI
88,0.181582543,0.164606887,0.168849237,0.147024011,0.113900601,0.140248031,0.147892149,0.149992216,0.124960516,0.132052279,0.127782854,0.126059863,0.120097312,0.120124294,0.123466771,0.117385755,0.126972288,0.12715461,0.124309784,0.107642947,0.125823323,0.108531835,0.11011792,0.11842204,0.113930965,0.113062607,SI
89,0.195111394,0.197669064,0.160643958,0.151167534,0.133568047,0.150733867,0.163194527,0.133006141,0.133027651,0.121748813,0.137117197,0.14911673,0.120573012,0.134286076,0.115760427,0.115735363,0.115742932,0.116550597,0.113388899,0.120108968,0.108873335,0.116583863,0.11210207,0.107884005,0.113519651,0.101466647,SI
90,0.275230258,0.156237436,0.140796932,0.173740067,0.134159301,0.129186324,0.154393345,0.13495757,0.118465561,0.122315811,0.13187665,0.14166847,0.109321738,0.137423486,0.133518009,0.107197931,0.131871623,0.118789323,0.112073751,0.112536578,0.112627656,0.105568705,0.11660877,0.114064733,0.115749227,0.114790343,SI
91,0.260154794,0.156237436,0.140053236,0.173740067,0.134878613,0.129186324,0.154393345,0.133944341,0.118465561,0.122315811,0.132470317,0.14166847,0.109321738,0.137423486,0.134048178,0.107438725,0.131871623,0.119105423,0.112073751,0.112536578,0.112627656,0.105568705,0.11660877,0.114064733,0.115749227,0.114790343,SI
92,0.173992122,0.211037757,0.198378771,0.158425326,0.151060843,0.151500619,0.150440185,0.154060924,0.130060752,0.103664051,0.120218307,0.152495595,0.11130531,0.135445837,0.119651053,0.111611499,0.137178475,0.112205342,0.100825775,0.117546149,0.113975645,0.109805344,0.10962677,0.113991515,0.118064239,0.119250744,SI
93,0.200717263,0.228943086,0.168149216,0.184883272,0.137083899,0.148252961,0.15263077,0.134381427,0.11959588,0.131584781,0.133745269,0.129490316,0.11791618,0.129782885,0.130853167,0.12157,0.126686054,0.120058186,0.126273494,0.114152004,0.116181691,0.118967672,0.111544347,0.118083264,0.119153676,0.117517535,OI
94,0.125082269,0.135316022,0.177432242,0.142003363,0.130400544,0.136026543,0.143706318,0.153698809,0.125095744,0.133026874,0.136260701,0.131192595,0.12088237,0.128330324,0.124377582,0.117442567,0.12044228,0.12524962,0.12258751,0.115701843,0.117628754,0.115668035,0.111197911,0.11267646,0.112480894,0.111811489,SI
95,0.111458541,0.136334619,0.15534308,0.116607002,0.12729846,0.14908081,0.136507646,0.122834429,0.12399963,0.127815918,0.139096005,0.127088074,0.123020292,0.133073551,0.125401611,0.115675282,0.12542733,0.13017342,0.12217429,0.1172529,0.121752901,0.110845156,0.11364871,0.115466006,0.112711811,0.107991912,SI
96,0.158444613,0.181940977,0.171548595,0.16766033,0.138874818,0.14739707,0.156003952,0.138079475,0.123684203,0.129632676,0.138824168,0.140669402,0.123248632,0.13318351,0.12984301,0.116661659,0.121094522,0.119551263,0.119710085,0.118597997,0.11334632,0.119624142,0.112762387,0.114977351,0.116582955,0.114500645,SI
97,0.175491742,0.217504627,0.166942469,0.178287627,0.143998014,0.146376834,0.1468725,0.120354721,0.131477481,0.120215284,0.1444049,0.134018261,0.128228644,0.131748949,0.128870378,0.110520324,0.121308992,0.115525407,0.120155087,0.122626229,0.116040064,0.127196021,0.114928115,0.113102747,0.117174753,0.110508463,SI
98,0.188822508,0.181625942,0.153178092,0.17182948,0.129348836,0.147590971,0.153317417,0.131906581,0.117661347,0.123911164,0.134306258,0.142474358,0.121578759,0.140605952,0.129676351,0.11059333,0.127908018,0.119036309,0.113300955,0.115861815,0.110441826,0.113914523,0.116078499,0.112810794,0.116738432,0.114170175,SI
99,0.149296207,0.187163554,0.17411385,0.17448542,0.137427821,0.153272032,0.151561853,0.126915658,0.127257572,0.125865287,0.139721263,0.135803862,0.126397906,0.136032125,0.123958583,0.115856521,0.122860161,0.12313422,0.117034238,0.119922875,0.119609876,0.119147593,0.111880839,0.114912516,0.117252309,0.108615209,SI
100,0.167197684,0.200280386,0.16565841,0.172109269,0.140409226,0.147142944,0.141161192,0.120201143,0.124684049,0.120411857,0.142518012,0.134758792,0.131563725,0.134745801,0.127669249,0.11111176,0.124659609,0.117776842,0.119409147,0.121584124,0.114827175,0.120502899,0.115561984,0.116256036,0.118369342,0.112621118,SI
101,0.142121695,0.1957967,0.158251957,0.142362934,0.126943921,0.131621936,0.140842925,0.135914373,0.124164069,0.135116545,0.132356587,0.127700907,0.126769964,0.128333001,0.134914284,0.114229455,0.129409866,0.127304461,0.119219988,0.11336781,0.121239835,0.122635025,0.12046245,0.115194874,0.11525146,0.114965976,SI
102,0.163380961,0.199156795,0.184680197,0.175268222,0.144558111,0.154977302,0.153531174,0.128766728,0.122052696,0.124829371,0.139355054,0.135173604,0.120659762,0.13509972,0.126470389,0.118241033,0.126208528,0.126804043,0.118746501,0.11514591,0.119022127,0.117666705,0.110378036,0.119213029,0.114752953,0.11043011,SI
103,0.141718686,0.206182796,0.177577827,0.165763362,0.141740186,0.143906778,0.153143794,0.155665392,0.122904058,0.132383755,0.120107087,0.134044312,0.108619719,0.132007898,0.120425114,0.117939117,0.118470061,0.126250864,0.113924907,0.104780874,0.116745653,0.107585953,0.109349293,0.112721446,0.113641357,0.108329272,SI
104,0.18286807,0.139201902,0.172933541,0.153462774,0.129456881,0.139999581,0.152137235,0.14587708,0.123932973,0.132370067,0.137574637,0.132623774,0.118208118,0.130553421,0.126591416,0.11732982,0.119375602,0.126252972,0.123043629,0.113227832,0.117673561,0.116850625,0.111964847,0.111612144,0.114933898,0.113000545,SI
105,0.206741567,0.202597865,0.16527765,0.177024627,0.151428114,0.145333497,0.139125192,0.119809502,0.12891455,0.122363717,0.1396039,0.131672759,0.126560941,0.13198266,0.126868846,0.115379665,0.123025106,0.120766742,0.121197952,0.120324444,0.115661027,0.119619608,0.115563169,0.117397293,0.116075723,0.110384471,SI
106,0.125902443,0.173380443,0.173600638,0.137249159,0.139109353,0.124790708,0.134998332,0.161169729,0.12551947,0.134154014,0.130202211,0.127626371,0.117220529,0.120919397,0.122976572,0.115456679,0.11772385,0.125882988,0.12280404,0.110114797,0.121867944,0.112529525,0.113347056,0.112545656,0.112056106,0.106991149,SI
107,0.149946937,0.189163817,0.186675405,0.17052066,0.145155229,0.140125801,0.145226405,0.135333228,0.12425572,0.13096389,0.135223161,0.134560517,0.119894616,0.128941072,0.130805204,0.119319024,0.124382653,0.124960738,0.120698989,0.114943352,0.118299702,0.114404022,0.113108871,0.116701534,0.111297478,0.115407752,SI
108,0.164359194,0.187642575,0.159864282,0.174174368,0.136309678,0.149111188,0.151569518,0.120688375,0.123618927,0.121240079,0.138155164,0.138313321,0.124015194,0.133419313,0.132986719,0.114635187,0.124059992,0.119110923,0.120020119,0.117912362,0.115947172,0.119470323,0.115058564,0.115075687,0.117881563,0.111939234,SI
109,0.160689196,0.183358451,0.166100407,0.156153721,0.1287153,0.12967967,0.144507238,0.15088368,0.12578639,0.135167218,0.137887948,0.13477549,0.115610718,0.127923652,0.130537921,0.116683391,0.122167844,0.127447355,0.119229159,0.111829093,0.113619887,0.113856999,0.116125883,0.110553612,0.113735922,0.115540113,SI
110,0.164907037,0.153507308,0.169211646,0.157482347,0.131857209,0.145038853,0.15458584,0.141839029,0.13161726,0.120005272,0.137387436,0.133086483,0.11758166,0.130123989,0.123470592,0.115284547,0.117279094,0.122274223,0.122895423,0.112794251,0.118065258,0.120138377,0.111712858,0.110785035,0.117098102,0.1120095,SI
111,0.174899409,0.139900153,0.197402635,0.180655537,0.136264627,0.153923232,0.146679746,0.152980998,0.135930141,0.124974405,0.137436273,0.13566914,0.117280282,0.120340687,0.129839384,0.123025663,0.12153717,0.126112023,0.129809271,0.11888561,0.122189832,0.120658809,0.10995873,0.116222173,0.112426808,0.111292991,SI
112,0.18398031,0.210105012,0.156782926,0.176081756,0.138999853,0.141865957,0.150482328,0.131225172,0.115278465,0.124409285,0.132716597,0.140050501,0.114559961,0.139096269,0.132024233,0.115946896,0.126679719,0.126344024,0.111720074,0.114985028,0.111497443,0.111682138,0.109648149,0.116908738,0.113599597,0.113397657,SI
113,0.196065605,0.175566442,0.160027542,0.15787534,0.127674429,0.143115771,0.152229349,0.126524861,0.129607306,0.131105166,0.138552097,0.136253841,0.126148403,0.12781482,0.124744587,0.120721327,0.118556161,0.11944067,0.120327334,0.114639476,0.114158871,0.116914043,0.111981505,0.112839608,0.114059152,0.113038106,SI
114,0.184134426,0.166519704,0.16162364,0.150169175,0.127636174,0.141140022,0.159657117,0.138828555,0.125628384,0.126476228,0.136143947,0.13746482,0.123005099,0.128812102,0.12350262,0.119291662,0.12024603,0.119443173,0.120542758,0.116619711,0.118924091,0.117633168,0.112403714,0.113988683,0.114727466,0.109652195,SI
115,0.193219482,0.173297309,0.175383418,0.146217163,0.130213853,0.136353514,0.149170107,0.144805294,0.119775542,0.128813762,0.13967279,0.126506118,0.119730743,0.12502451,0.125392814,0.112151281,0.115912109,0.128550259,0.124794708,0.109374991,0.122937097,0.118248249,0.110441544,0.10554222,0.116969936,0.106320156,SI
116,0.13139912,0.218989114,0.173681504,0.183218629,0.15302481,0.148993437,0.143760737,0.121682163,0.124352172,0.11814758,0.143575448,0.131900555,0.125392354,0.131966037,0.131079146,0.112285193,0.125311142,0.123999582,0.121192341,0.117601701,0.119108649,0.118300908,0.116306364,0.116184192,0.116284982,0.112094555,SI
117,0.147255899,0.139536726,0.169578635,0.14083631,0.13383018,0.138510424,0.136043464,0.152607227,0.13095562,0.129336761,0.138016945,0.130815171,0.122733431,0.120325875,0.127001148,0.117382761,0.118629941,0.121602637,0.125218872,0.117985105,0.120957839,0.121881778,0.113850388,0.113792062,0.115803184,0.113098126,SI
118,0.205079743,0.204414261,0.1550217,0.15795689,0.133397661,0.141503002,0.13762664,0.121947362,0.132306767,0.128368749,0.141495603,0.125970556,0.12482866,0.123279754,0.12684281,0.120732785,0.119627143,0.127464218,0.127493804,0.119156538,0.12374839,0.120910993,0.111251138,0.116488685,0.112576868,0.111071472,SI
119,0.131967396,0.160031727,0.172198572,0.144818133,0.130981535,0.131756801,0.151846121,0.148270622,0.126883658,0.133309425,0.137320341,0.1286354,0.119238877,0.128557167,0.121139851,0.118697724,0.114754897,0.132661467,0.121245611,0.113869447,0.123921511,0.114515765,0.1077651,0.112084756,0.113499663,0.109687526,SI
120,0.130779322,0.210982146,0.181746933,0.170173109,0.144754331,0.152436604,0.149923525,0.123806609,0.122620759,0.122106241,0.144115105,0.13531902,0.124532543,0.130646272,0.130585986,0.11144518,0.124909891,0.120922383,0.122344973,0.120786955,0.11899377,0.120558542,0.118017899,0.115892312,0.117213104,0.111912169,SI
121,0.163530604,0.184761716,0.1691579,0.162877969,0.13765457,0.133949832,0.152700418,0.138306792,0.119117282,0.132065806,0.134860523,0.132680149,0.118154168,0.132984315,0.12381683,0.121245002,0.123956208,0.129038386,0.117951085,0.113318965,0.118587546,0.114194006,0.107050786,0.115493055,0.108731175,0.113040116,SI
122,0.172667127,0.220728692,0.162282646,0.182094177,0.147762137,0.14217726,0.130262972,0.133483675,0.134606765,0.122715509,0.140967614,0.133155012,0.121860128,0.12956759,0.120327506,0.111924827,0.116668669,0.12338921,0.123006443,0.116972097,0.119460149,0.120874711,0.109380856,0.110084052,0.117070487,0.109593383,SI
123,0.131365385,0.167825829,0.17611407,0.149433079,0.131798434,0.131171055,0.136988622,0.155227742,0.131257192,0.133317428,0.134705072,0.127259589,0.122642731,0.12030362,0.122646251,0.118670789,0.115752065,0.120250182,0.127367926,0.116176514,0.124119497,0.113312772,0.11501143,0.112620027,0.115482227,0.108004229,SI
124,0.164913421,0.184229935,0.189324224,0.133435916,0.133427165,0.149973628,0.132168246,0.15107722,0.129697657,0.135821786,0.142129883,0.131630653,0.119450634,0.130352951,0.125038847,0.114076687,0.122462632,0.127230874,0.121546974,0.119838065,0.119564091,0.116230841,0.113090368,0.11342375,0.114102481,0.109556584,SI
125,0.117546035,0.195119829,0.176974853,0.182708707,0.137654989,0.149502766,0.158308535,0.136308457,0.123281226,0.128956521,0.133504351,0.140442452,0.120503074,0.132491471,0.127466569,0.11916046,0.123930881,0.122282386,0.118061477,0.118419625,0.116686559,0.116405697,0.112962816,0.116767708,0.116452036,0.111581916,SI
126,0.154571926,0.21393079,0.172126941,0.181551923,0.143146365,0.155532563,0.143194749,0.128761875,0.126241108,0.120940464,0.14425482,0.137755314,0.131193061,0.131423688,0.125872502,0.108506747,0.119527098,0.115432391,0.121558034,0.123469229,0.116696735,0.122901693,0.118372252,0.109718745,0.11921294,0.109677043,SI
127,0.12494126,0.160686538,0.173952576,0.140460871,0.126348988,0.123044859,0.137874148,0.155346069,0.126715294,0.138242672,0.134130261,0.127784679,0.122472279,0.12317642,0.122541152,0.118381713,0.114781844,0.128280049,0.123202597,0.113713104,0.123357805,0.114817728,0.111793952,0.111983953,0.113255113,0.107458961,SI
128,0.151529418,0.178824339,0.175556832,0.172641866,0.133398584,0.145333799,0.155784435,0.142585709,0.120169629,0.127265984,0.136829976,0.134901864,0.123175641,0.135890083,0.124362936,0.114156858,0.119799079,0.119747288,0.117786238,0.114107382,0.114006849,0.119389222,0.113110751,0.111228894,0.119336886,0.110843071,SI
129,0.156954673,0.17423077,0.167462004,0.138864112,0.136475694,0.1184543,0.127843724,0.149715039,0.128044896,0.132352939,0.137611773,0.125280658,0.11894209,0.117486215,0.124917678,0.113184687,0.11255018,0.124115802,0.126454758,0.112084178,0.128937668,0.117329679,0.114313239,0.112305529,0.117037169,0.105828614,SI
130,0.147188187,0.122775435,0.15309699,0.1,0.131017218,0.129488655,0.125100492,0.139333641,0.12804299,0.124376716,0.138736703,0.132144076,0.122640725,0.123303422,0.130055206,0.118347324,0.117591632,0.125223101,0.122882309,0.111795593,0.119917863,0.121753331,0.112054315,0.113864771,0.117580181,0.112539979,SI
131,0.173801758,0.133032454,0.171091172,0.143708694,0.14287029,0.135810322,0.126683997,0.130767691,0.131863958,0.121685774,0.141465769,0.13276094,0.128656479,0.133570304,0.125056498,0.116643238,0.120201393,0.123237277,0.120862319,0.116677517,0.114901693,0.120525634,0.112370415,0.112609039,0.117422991,0.110657737,SI
132,0.161676259,0.155370918,0.17684328,0.147780737,0.128736632,0.141685665,0.152180106,0.156603293,0.128066096,0.130394938,0.13494781,0.132080556,0.116774337,0.122009292,0.124947938,0.117551612,0.120127756,0.123262147,0.127606438,0.113817184,0.121088341,0.115151748,0.114060658,0.113208107,0.11574848,0.113559688,SI
133,0.161442797,0.173431386,0.170019212,0.154817429,0.132394284,0.13933835,0.156501794,0.147738905,0.124470297,0.138290499,0.127962873,0.136056031,0.114390164,0.126106725,0.12400901,0.123660062,0.119604598,0.127238016,0.118725169,0.112849737,0.121712213,0.114307006,0.107604838,0.11558489,0.109614202,0.109368248,SI
134,0.202205198,0.14315344,0.160813045,0.139792003,0.134701369,0.130818557,0.127172548,0.143337157,0.130301415,0.135413825,0.139138674,0.131308651,0.130037217,0.120937291,0.126084958,0.118223882,0.115514959,0.12411034,0.124265897,0.118751183,0.119351018,0.122250014,0.115622846,0.113646343,0.113844124,0.107463882,SI
135,0.169119542,0.187222661,0.180861346,0.163988528,0.129865907,0.163803659,0.158341372,0.145929463,0.12683075,0.122196299,0.133314632,0.141272275,0.114365722,0.139552239,0.130919068,0.11880105,0.120949533,0.12314215,0.120323471,0.114996058,0.112755363,0.119422061,0.112934425,0.116731905,0.119138521,0.113724297,SI
136,0.150922554,0.147678805,0.178564758,0.147514299,0.127947631,0.136265202,0.14516501,0.153150911,0.126961751,0.1283415,0.142332035,0.130651298,0.120971874,0.128277423,0.124912289,0.112202185,0.119536289,0.120375081,0.125321269,0.116898764,0.115000734,0.118057904,0.115823102,0.112188562,0.119667924,0.11362199,SI
137,0.187056731,0.193726673,0.169103985,0.164790932,0.13654959,0.145902725,0.150407715,0.122197216,0.118510085,0.124992957,0.139264826,0.134870496,0.123145511,0.138026512,0.12987712,0.114519404,0.127729633,0.123965223,0.113964465,0.116769524,0.11551924,0.117269086,0.109295936,0.118435108,0.118037027,0.113594834,SI
138,0.096895734,0.129343467,0.163326051,0.118489298,0.135750006,0.14211431,0.131664812,0.135947952,0.127797326,0.125781476,0.136117324,0.131519629,0.122579306,0.129709146,0.124735042,0.120680312,0.123532392,0.127642167,0.11906243,0.116976025,0.120874331,0.117180582,0.110851949,0.115212994,0.111391328,0.109589831,SI
139,0.155325199,0.158819531,0.171185719,0.126095641,0.138630717,0.138709701,0.128513799,0.136821436,0.127723488,0.122426477,0.142031953,0.132905107,0.1330216,0.125030591,0.129774054,0.118050538,0.121815037,0.119392742,0.121290218,0.117622883,0.115577202,0.125974575,0.112292681,0.11422551,0.117020002,0.11404561,SI
140,0.150381609,0.187349458,0.177050654,0.172370459,0.150543995,0.147999863,0.149820051,0.133073813,0.126691988,0.12715933,0.139521826,0.135555838,0.119394466,0.132023358,0.130885611,0.11910516,0.122909169,0.125945829,0.121773823,0.11679781,0.117773148,0.116532034,0.112182659,0.116450374,0.115239456,0.115908715,SI
141,0.171555903,0.168364417,0.179920114,0.155486509,0.136268513,0.137353748,0.147596784,0.149911091,0.120407809,0.129342349,0.137755093,0.130967676,0.120208223,0.127134234,0.126437644,0.113869048,0.120291288,0.1222254,0.122745854,0.114299484,0.121034251,0.115466062,0.115388643,0.111114485,0.111936199,0.111760396,SI
142,0.140999463,0.169073144,0.165757267,0.120828161,0.131629907,0.127773396,0.116836722,0.135442842,0.131264576,0.123589848,0.145769682,0.125483741,0.133157986,0.117748581,0.128325322,0.112164825,0.115684974,0.116328791,0.126288644,0.118631643,0.125859151,0.130128244,0.114883965,0.112037329,0.123402928,0.111576915,SI
143,0.151432349,0.205334843,0.162551654,0.173902025,0.14377599,0.149301767,0.14722332,0.126321789,0.123059495,0.123548793,0.139745497,0.137312055,0.121983292,0.130835785,0.130393003,0.117026936,0.125236298,0.117317478,0.119035578,0.118260601,0.114959917,0.118469682,0.115727465,0.117448954,0.114960049,0.11265263,SI
